"data_pesquisa,id_empresa,rede,endereco_completo,codigo_categoria,id_produto,descricao,preco_regular,preco_atacado,preco_atacado_qtd,preco_promocao,preco_fidelidade"
"2023-11-08,157,Atacadão,Avenida Marechal Floriano Peixoto 10520 - Alto Boqueirão - Curitiba/PR,7,7897664130036,DETERGENTE LÍQUIDO  -MINUANO -500 ML,2.15,0.00,0,0.00,0.00"
"2023-11-08,157,Atacadão,Avenida Marechal Floriano Peixoto 10520 - Alto Boqueirão - Curitiba/PR,1,7898007290202,FEIJÃO PRETO  -PONTAROLLO PREMIUM -1 KG,5.49,0.00,0,0.00,0.00"
"2023-11-08,157,Atacadão,Avenida Marechal Floriano Peixoto 10520 - Alto Boqueirão - Curitiba/PR,4,7896438150270,PANETONE FRUTAS - PACOTE  -FESTTONE -400 GR,9.95,0.00,0,0.00,0.00"
"2023-11-08,157,Atacadão,Avenida Marechal Floriano Peixoto 10520 - Alto Boqueirão - Curitiba/PR,5,7896256600544,QUEIJO MUSSARELA Fatiado -TIROL -150 GR,6.99,0.00,0,0.00,0.00"
"2023-11-08,157,Atacadão,Avenida Marechal Floriano Peixoto 10520 - Alto Boqueirão - Curitiba/PR,7,7896274800575,DETERGENTE LÍQUIDO  -VIDA -500 ML,1.49,0.00,0,0.00,0.00"
"2023-11-08,157,Atacadão,Avenida Marechal Floriano Peixoto 10520 - Alto Boqueirão - Curitiba/PR,1,7891962052564,TORRADA -VISCONTI -120 GR,2.99,0.00,0,0.00,0.00"
"2023-11-08,157,Atacadão,Avenida Marechal Floriano Peixoto 10520 - Alto Boqueirão - Curitiba/PR,4,7896438150447,PANETONE CHOCOLATE - PACOTE  -FESTTONE -400 GR,9.95,0.00,0,0.00,0.00"
"2023-11-08,157,Atacadão,Avenida Marechal Floriano Peixoto 10520 - Alto Boqueirão - Curitiba/PR,5,7896275921101,BANHA SUÍNA USO CULINÁRIO -FRIMESA -450 GR,5.49,0.00,0,0.00,0.00"
"2023-11-08,157,Atacadão,Avenida Marechal Floriano Peixoto 10520 - Alto Boqueirão - Curitiba/PR,1,7896256604962,LEITE CONDENSADO SEMIDESNATADO -TIROL -395 GR,0.00,0.00,0,3.98,0.00"
"2023-11-08,157,Atacadão,Avenida Marechal Floriano Peixoto 10520 - Alto Boqueirão - Curitiba/PR,1,7622210571601,PO P/ REFRESCO -TANG -18 GR,0.59,0.00,0,0.00,0.00"
"2023-11-08,157,Atacadão,Avenida Marechal Floriano Peixoto 10520 - Alto Boqueirão - Curitiba/PR,7,7897664150010,AMACIANTE ROUPAS  -MINUANO -2 LITRO,6.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7622210641151,BISCOITO SALGADO PARA LANCHE  -CLUB SOCIAL -144 GR,4.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7622300807399,BISCOITO WAFER BIS -LACTA -126 GR,5.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7891000056523,FORMULA INFANTIL 1  -NESTOGENO -400 GR,29.79,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7891000056615,FORMULA INFANTIL 2  -NESTOGENO -400 GR,29.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7891000252819,IOGURTE SACHÊ -CHAMYTO -100 GR,3.39,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,2,7891000305812,IOGURTE DESNATADO ZERO LACTOSE  -MOLICO -170 GR,3.49,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7891000352175,ACHOCOLATADO EM PO  -NESCAU -370 GR,6.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7891079013120,MACARRÃO INSTANTÂNEO COPO  -CUP NOODLES -70 GR,4.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,7,7891150064331,SABÃO EM PÓ LAVAGEM PERFEITA CAIXA  -OMO -1.6 KG,29.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,7,7891242211551,MULTIUSO CLORO ATIVO  -UAU -500 ML,9.29,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,7,7891242420113,SABÃO LÍQUIDO LAVA ROUPAS  -UAU -3 LITRO,33.49,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7891527069365,POSTA DE TILÁPIA CONGELADA -COPACOL -800 GR,22.97,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,6,7891528029498,CREME DENTAL TRIPLA LIMPEZA COMPLETA -SORRISO -70 GR,2.89,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,2,7891910020096,ADOÇANTE EM PO  -UNIAO/FIT -500 GR,3.89,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7891962015620,BOLINHO RECHEADO SABORES  -BAUDUCCO -40 GR,1.68,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7891962056500,BISCOITO C/ CHOCOLATE CHOCO BISCUIT  -BAUDUCCO -80 GR,7.29,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7891999010995,MARGARINA CREMOSA SABOR MANTEIGA S/ SAL -VIGOR -500 GR,8.59,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7891999011008,MARGARINA CREMOSA SABOR MANTEIGA C/ SAL -VIGOR -250 GR,5.29,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896016700149,CAFE VÁCUO  -ALVORADA -500 GR,13.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,7,7896016700286,FILTRO DE PAPEL PARA CAFÉ N103 POLIPROPILENO 30 UNIDADES  -ALVORADA -1 PCTE,7.79,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896022200244,MACARRÃO C/ OVOS NINHO 2  -RENATA -500 GR,4.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896022200305,MACARRÃO C/ OVOS ALETRIA  -RENATA -500 GR,4.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,2,7896022205539,MACARRÃO ESPAGUETE INTEGRAL -GALO -500 GR,5.59,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,2,7896038305193,MASSA ALIMENTÍCIA DE ARROZ PENA ZERO GLÚTEN  -URBANO -500 GR,5.89,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896058505450,BALA DE GOMA GOMETS MINHOCA SINO ANEL  -DORI -100 GR,3.79,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896058595376,BALA DE GELATINA FORMAS URSO OU BOCA  -DORI -85 GR,4.69,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896058595413,BALA DE GELATINA AMORA  -DORI -85 GR,4.69,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896058595420,BALA PESCOÇO DE GIRAFA SABORES  -DORI -30 GR,1.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,6,7896090401222,DESODORANTE AEROSSOL -FRANCIS -150 ML,9.90,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,4,7896096500011,PÃO DE FORMA FATIADO COM LEITE -NINO -400 GR,6.59,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,4,7896096500073,MINI PÃO PARA HOT DOG  -NINO -400 GR,6.59,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,4,7896096500707,PÃO FATIADO MULTI GRÃOS -NINO -450 GR,5.79,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,4,7896096530018,PÃO FATIADO BROA DE MILHO ÚMIDA -NINO -450 GR,8.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896104802830,DOCE DE FRUTAS  -RITTER -400 GR,10.79,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896196800103,CHÁ MATE  -81 -40 GR,2.58,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896232111828,MACARRÃO INSTANTÂNEO  -FLORIANI -85 GR,1.39,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7896256600094,NATA  -TIROL -300 GR,11.59,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7896256600551,QUEIJO PRATO Fatiado -TIROL -150 GR,9.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7896256601275,MANTEIGA PRIMEIRA QUALIDADE COM SAL  -TIROL -200 GR,10.59,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,2,7896256603996,IOGURTE ZERO LACTOSE  -TIROL -830 GR,10.69,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,2,7896256604511,CREME DE LEITE ZERO LACTOSE -TIROL -200 GR,3.69,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,2,7896256604528,DOCE DE LEITE ZERO LACTOSE  -TIROL -350 GR,9.69,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7896275900953,PRESUNTO COZIDO FATIADO   -FRIMESA -200 GR,8.89,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7896275910112,LINGUIÇA TOSCANA CONGELADA -FRIMESA -1 KG,25.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7896275921101,BANHA SUÍNA USO CULINÁRIO -FRIMESA -450 GR,7.39,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896275960896,LEITE CONDENSADO  -FRIMESA -395 GR,5.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7896275970406,QUEIJO PETIT SUISSE FRIMINHO -FRIMINHO -360 GR,5.79,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7896275970789,IOGURTE POLPA BANDEJA MIX FRUTAS -FRIMESA -540 GR,5.98,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896275970857,DOCE DE LEITE  -FRIMESA -400 GR,9.79,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7896275981952,MANTEIGA EXTRA SEM SAL  -FRIMESA -200 GR,10.79,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896279600538,ÓLEO DE SOJA  -COAMO -900 ML,5.49,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,2,7896292000537,ADOÇANTE LIQUIDO  -LOWCUCAR -100 ML,3.59,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,2,7896294900743,REQUEIJÃO CREMOSO ZERO LACTOSE -TIROL -180 GR,9.79,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896327512646,PO P/ BEBIDA  -APTI -25 GR,0.69,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896327512967,FERMENTO QUÍMICO  -APTI -100 GR,2.68,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896327513223,CALDO DE GALINHA CARNE  -APTI -57 GR,1.38,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,2,7896327515371,MISTURA PARA BOLO INTEGRAL  -APTI / APTIVA -400 GR,4.19,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896327515715,ACHOCOLATADO EM PO  -APTI POWER -370 GR,7.09,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,4,7896338201072,PÃO FATIADO BROA DE CENTEIO ÚMIDA -NINO -450 GR,8.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,7,7896404604363,AMACIANTE DE ROUPAS CONCENTRADO  -GIRANDO SOL -500 ML,7.96,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896419431053,FARINHA DE TRIGO  -ANACONDA -5 KG,16.90,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896481600029,PÊSSEGOS EM CALDA  -GB -450 GR,13.79,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896508200034,AÇÚCAR REFINADO  -ALTO ALEGRE -1 KG,3.68,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896735115330,ARROZ POLIDO  -SABOR SUL -5 KG,20.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896735115354,ARROZ POLIDO AGULHINHA  -SABOR SUL -1 KG,4.59,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896735115378,ARROZ PARBOILIZADO  -SABOR SUL -5 KG,18.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896914200741,HORTALIÇA PICLES MISTO PEPINO/COUVE FLOR/CENOURA/CEBOLA  -POLI -300 GR,12.39,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7897001050799,SUCO COM SOJA SABORES  -PURITY -1 LITRO,5.89,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,6,7897042012732,CREME DE HIDRATAÇÃO -SKALA -1 KG,13.09,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7898055420491,GRANOLA DE CEREAIS  -NATURALE -250 GR,3.59,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,7,7898065737985,SAPONÁCEO CREMOSO  -SANY MIX -250 ML,4.79,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7898187730123,OVOS TIPO GRANDE BRANCO -CARMINATTI -1 DZ,8.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7898194090241,MANTEIGA EXTRA COM SAL  -VIDATIVA -200 GR,7.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7898625900804,ALMONDEGA BOVINA CONGELADA -NOVILHO NOBRE -1 KG,24.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7899916905645,SUCO MISTO UVA E MAÇÃ  -NATURAL ONE -2 LITRO,16.49,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896009301131,ATUM RALADO -COQUEIRO -170 GR,9.29,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7891962053189,TORRADA -BAUDUCCO -142 GR,3.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,2,7896256605457,MANTEIGA PRIMEIRA QUALIDADE C/ SAL 0% LACTOSE  -TIROL -200 GR,12.19,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,3,7898901765417,MEL SILVESTRE  -COOFAMEL -500 GR,21.49,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,3,7898901765424,MEL SILVESTRE BISNAGA   -COOFAMEL -250 GR,13.49,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7891962008387,BISCOITO RECHEADO -BAUDUCCO -140 GR,1.96,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896016604362,COCO RALADO -DUCOCO -50 GR,2.59,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7896082500520,FILÉ DE PESCADA CONGELADO -COSTA SUL -800 GR,39.49,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896256600230,LEITE LONGA VIDA SEMIDESNATADO -TIROL -1 LITRO,3.98,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896534402938,AÇÚCAR CRISTAL  -GLOBO -5 KG,17.49,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896894900013,AÇÚCAR REFINADO  -CARAVELAS -1 KG,3.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896894900037,AÇÚCAR REFINADO  -CARAVELAS -5 KG,15.88,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7896256602111,BEBIDA LÁCTEA CHOCOLATE -SHOWKINHO -200 ML,1.29,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7891079000205,MACARRÃO INSTANTÂNEO  -NISSIN -85 GR,2.49,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7894000050034,MAIONESE -HELLMANNS -500 GR,11.39,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896035921136,POLVILHO AZEDO -AMAFIL -500 GR,6.79,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7622210571601,PO P/ REFRESCO -TANG -18 GR,1.19,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7896625211029,CREAM CHEESE LIGHT -VIGOR -150 GR,11.19,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7896625211005,CREAM CHEESE TRADICIONAL -VIGOR -150 GR,11.19,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,6,7891024172537,CONDICIONADOR -PALMOLIVE -350 ML,15.89,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,6,7891024035047,SABONETE ANTIBACTERIANO -PROTEX -85 GR,3.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,6,7891024174210,SHAMPOO  -PALMOLIVE -350 ML,10.89,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,7,7896098905906,SABÃO EM BARRAS -YPE -900 GR,10.89,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896038306053,ARROZ PARBOILIZADO -URBANO -1 KG,4.89,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896038306039,ARROZ PARBOILIZADO -URBANO -5 KG,23.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896038321056,ARROZ POLIDO  -TIO URBANO -1 KG,5.29,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896038321032,ARROZ POLIDO  -TIO URBANO -5 KG,25.49,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7891000325131,BOMBOM CHOCOLATE -NESTLE -251 GR,12.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896019112116,CAFE VÁCUO  -DAMASCO -500 GR,12.78,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7896035911144,FARINHA DE MANDIOCA TEMPERADA -AMAFIL -500 GR,6.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7891999970053,QUEIJO PARMESÃO RALADO -VIGOR -50 GR,6.29,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,1,7899916905621,SUCO LARANJA NATURAL -NATURAL ONE -2 LITRO,14.49,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7896256601626,IOGURTE INTEGRAL BICAMADAS -TIROL -130 GR,2.79,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,5,7896275960193,REQUEIJÃO CREMOSO -FRIMESA -200 GR,9.49,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,7,7891035228100,LIMPA VIDROS C/ ÁLCOOL -VEJA -500 ML,13.49,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,7,7891035210006,MULTIUSO ORIGINAL -VEJA -500 ML,7.99,0.00,0,0.00,0.00"
"2023-11-08,106,Super Muffato,Rua Eduardo Carlos Pereira 3605 - Novo Mundo - Curitiba/PR,4,7891962063874,PÃO BISNAGUINHA ORIGINAL -BAUDUCCO -260 GR,8.49,0.00,0,0.00,0.00"
